molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units
CHEMBL4869708,O=C(O)C1CNc2ccccc2O1,IC50,'>',60000,nM
CHEMBL4851493,COC(=O)c1ccc(CN2CC(C(N)=O)Oc3ccccc32)cc1,IC50,'>',60000,nM
CHEMBL4867773,NC(=O)C1CN(Cc2csc(N)n2)c2ccccc2O1,IC50,'>',60000,nM
CHEMBL4876032,NC(=O)C1CN(Cc2cccc([N+](=O)[O-])c2)c2ccccc2O1,IC50,'=',4190,nM
CHEMBL4855963,N#Cc1ccccc1CN1CC(C(N)=O)Oc2ccccc21,IC50,'=',37700,nM
CHEMBL4861853,NC(=O)C1CN(Cc2ccc3nonc3c2)c2ccccc2O1,IC50,'=',600,nM
CHEMBL4863826,NC(=O)C1CN(Cc2ccccc2Cl)c2ccccc2O1,IC50,'=',33600,nM
CHEMBL4873772,O=C(NCCOCCOCCOCCNC(=O)c1cccc(-c2cccnc2)c1)c1cccc(-c2cccnc2)c1,IC50,'=',0.22,10^2 uM
CHEMBL4857132,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCCOCCOCCNC(=O)c4cn5c6c(c(N7CCN(C)CC7)c(F)cc6c4=O)OCC5C)cn1c23,IC50,'=',3.83,10^2 uM
CHEMBL1797739,O=c1[nH]c(=S)[nH]c(-c2ccc3ccccc3c2)c1Cc1c(O)ccc2ccccc12,IC50,'=',49900,nM
CHEMBL595354,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,IC50,'=',25600,nM
CHEMBL1835310,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1F,IC50,'=',16000,nM
CHEMBL3040216,CC1=CCC(C(=O)/N=C2\CC=C(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c32)=C/C1=N/C(=O)C1=CC=C/C(=N\C(=O)/N=C2\C=CC=C(C(=O)/N=C3/CC(C(=O)/N=C4\CC=C(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c54)=CC=C3C)C2)C1,IC50,'=',23300,nM
CHEMBL4845789,CS(=O)(=O)N1CC(C(N)=O)Oc2ccccc21,IC50,'>',60000,nM
CHEMBL4878754,Cc1ccc(NC(=O)N2CC(C(N)=O)Oc3ccccc32)cc1,IC50,'>',60000,nM
CHEMBL4868419,NC(=O)C1CN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2O1,IC50,'=',520,nM
CHEMBL4875507,N#Cc1cccc(NC(=O)N2CC(C(N)=O)Oc3ccccc32)c1,IC50,'>',60000,nM
CHEMBL4853946,CCOC(=O)C1CN(Cc2ccccc2)c2ccccc2O1,IC50,'>',60000,nM
CHEMBL4860536,CC(C)(C)OC(=O)CN1CC(C(N)=O)Oc2ccccc21,IC50,'>',60000,nM
CHEMBL112265,NC(=O)C1CCCc2c1[nH]c1ccccc21,IC50,'=',24800,nM
CHEMBL2203540,CN1C(=O)/C(=C/c2ccc(OCc3ccccc3)cc2)C(=O)NC1=S,IC50,'=',10000,nM
CHEMBL2203548,C=CCN1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3Cl)o2)C(=O)NC1=S,IC50,'=',9700,nM
CHEMBL4645055,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@@H]1Cc2ccc(cc2)OCCCCCC(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N1)C(N)=O,IC50,'=',1030,nM
CHEMBL4649073,CSCC[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]cn2)NC(C)=O)Cc2ccc(cc2)OCCCCCCCCCCNC1=O,IC50,'=',17900,nM
CHEMBL1797920,O=C(O)c1ccc2[nH]c(=S)[nH]c2c1,IC50,'=',38300,nM
CHEMBL380797,CC(NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1,IC50,'=',45100,nM
CHEMBL3781226,CSCC[C@H](NC(=O)[C@@H]1CCCCNC(=O)CNC(=O)CCCCC(=O)NCC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N1)C(N)=O,IC50,'=',53.1,nM
CHEMBL3780552,CSCC[C@H](NC(=O)[C@@H]1CCCCNC(=O)CCCCC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N1)C(N)=O,IC50,'=',134,nM
CHEMBL3770474,CCOc1ccc2nc(NC(=O)CSc3nc(C)cc(C)n3)sc2c1,IC50,'=',77800,nM
CHEMBL3771035,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc(Cl)cc3)s2)n1,IC50,'=',3400,nM
CHEMBL4061543,COc1ccccc1CNC1CCc2c(sc3ncn(Cc4cccc5cccnc45)c(=O)c23)C1,IC50,'=',5610,nM
CHEMBL4067566,Cc1ccc(NC2CCc3c(sc4ncn(Cc5cccc6cccnc56)c(=O)c34)C2)cc1,IC50,'=',4250,nM
CHEMBL4065311,O=c1c2c3c(sc2ncn1Cc1ccc2ccccc2c1)CC(NC1CCCC1)CC3,IC50,,,
CHEMBL4103029,O=c1c2c3c(sc2ncn1Cc1ccc2ccccc2c1)CC(NCCN1CCOCC1)CC3,IC50,,,
CHEMBL4073757,O=c1c2c3c(sc2ncn1Cc1ccc2ccccc2c1)CC(NCCN1CCCC1)CC3,IC50,,,
CHEMBL4104207,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NC1CCCc2ccccc21)CC3,IC50,,,
CHEMBL4104492,CC(=O)NCCNC1CCc2c(sc3ncn(Cc4cccc(-c5ccccc5)c4)c(=O)c23)C1,IC50,,,
CHEMBL4079422,COc1ccc2ccccc2c1Cn1cnc2sc(CCNCC3CCOC3)c(C)c2c1=O,IC50,,,
CHEMBL4092171,CC(C)(C)OC(=O)Nc1ccc2c(c1)C(NC(=O)Nc1ccc(C#N)cc1)CC(C)(C)O2,IC50,'=',110200,nM
CHEMBL3039527,Cl.Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,IC50,'>',10000,nM
CHEMBL261605,Cc1ccc2c3c(ccc2c1)OC(=O)C[C@@H]3c1ccccc1,IC50,'=',3400,nM
CHEMBL273076,Cc1ccc(C2CC(=O)Oc3ccc4cc(Br)ccc4c32)cc1F,IC50,'=',2000,nM
CHEMBL4776939,CCCCNC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC(C)C,IC50,'=',1400,nM
CHEMBL3622696,O=c1[nH]c(=O)c2cc(S(=O)(=O)Nc3cccc(CCc4ccncc4)c3)ccc2[nH]1,IC50,'=',85000,nM
CHEMBL1945130,,,,,
CHEMBL4439273,COC(=O)[C@H](Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)N(Cc1ccccc1)Cc1ccccc1,IC50,'>',100000,nM
CHEMBL3752528,CCOC(=O)c1ccc2[nH]c(-c3ccc(OC)cc3)nc2c1,IC50,,,
CHEMBL3754317,CCOC(=O)c1ccc2[nH]c(-c3ccc(N4CCCCC4)cc3)nc2c1,IC50,'=',9000,nM
CHEMBL5273182,CCCCCCCCCCCCCC(=S)NCCCC[C@H](NC(=O)CCOCCOCCOCCOCNc1cccc2c1C(=O)N(C1CCC(=O)NC1)C2=O)C(=O)NC,IC50,'=',93,nM
CHEMBL4784896,O=C1OC(c2ccccc2)OC(=O)C1=Cc1cc(I)c(O)c(I)c1,IC50,'=',52240,nM
CHEMBL4779549,CN(C)c1ccnc(CNCCSC(c2ccccc2)(c2ccccc2)c2ccccc2)c1,IC50,'=',7500,nM
CHEMBL4782892,CN(C)c1ccc(CNCCSC(c2ccccc2)(c2ccccc2)c2ccccc2)c(Cl)c1,IC50,'>',100000,nM
CHEMBL597477,,,,,
CHEMBL198582,C[C@@H](NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1,IC50,'=',49300,nM
CHEMBL3105184,O=C(O)c1ccc2c(c1)nc(-c1ccc(N3CCCCC3)cc1)n2CCO,IC50,,,
CHEMBL3105172,CCOC(=O)c1ccc2c(c1)nc(-c1ccc(Br)cc1)n2CCO,IC50,,,
CHEMBL3343532,Cc1ccc(C(=O)Nc2cccc3cc(Oc4cncc(C(N)=O)c4)ccc23)cc1[N+](=O)[O-],IC50,'=',869,nM
CHEMBL1835302,CC(=S)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)O,IC50,'=',6500,nM
CHEMBL4172158,CC(C)n1cnc(SCC(=O)Nc2cccc(COc3ccc(NC(=O)c4cccs4)cc3)c2)n1,IC50,'=',141253.75,nM
CHEMBL4176673,CNC(=S)NCCCC(=O)Nc1ccc(OCc2cccc(NC(=O)CSc3nc(C)cc(C)n3)c2)cc1,IC50,'=',9549.93,nM
CHEMBL4166056,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3ccc(NC(=O)CCN[C@@H]4CCCC[C@H]4O)cc3)c2)n1,IC50,'>',300000,nM
CHEMBL4163559,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3cccc(NC(=O)C4CCCN4)c3)c2)n1,IC50,'=',141253.75,nM
CHEMBL4176250,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3ccc(NC(=O)CCNC(=O)OC(C)(C)C)cc3)c2)n1,IC50,'=',300000,nM
CHEMBL4167734,O=[N+]([O-])c1ccc(Sc2nnc(COc3ccccc3)n2-c2ccccc2)c2ncccc12,IC50,'=',1200,nM
CHEMBL3219561,CCCOc1ccc(Cn2c(-c3ccccc3)c(Cc3c(O)ccc4ccccc34)c(=O)[nH]c2=S)cc1,IC50,'=',6000,nM
CHEMBL3408817,CCCCn1c2c(c3cc(-c4ccc(S(C)(=O)=O)cc4)ccc31)CNCC2,IC50,'=',20000,nM
CHEMBL3408980,CCCCCCCCn1c2c(c3cc(-c4cnc(N)nc4)ccc31)CN(C(C)C)CC2,IC50,'=',20000,nM
CHEMBL3883974,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=O)CCCCCSc1nc2ccccc2s1)NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(N)=O,IC50,'>',200000,nM
CHEMBL1945265,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)c(Br)c2)cc1.Cl,IC50,'=',4600,nM
CHEMBL1797919,O=c1[nH]c2cc([N+](=O)[O-])c3ccccc3c2[nH]1,IC50,'=',12000,nM
CHEMBL2338819,CC(C)(C)C(=O)NCCC1CCN(c2ncnc3cc(C(=O)O)sc23)CC1,IC50,'>',50000,nM
CHEMBL2338817,CC(C)(C)C(=O)NCCC1CCN(c2nccc3cc(C(N)=O)sc23)CC1,IC50,'=',300,nM
CHEMBL2338816,CC(C)(C)C(=O)NCCC1CCN(c2ccnc3cc(C(N)=O)sc23)CC1,IC50,'=',28,nM
CHEMBL2332055,CC(C)(C)C(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1,IC50,'=',10,nM
CHEMBL2332052,CC(=S)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1,IC50,'=',30,nM
CHEMBL2332045,CC(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1,IC50,'=',23,nM
CHEMBL1945135,CN(C)CCCCC(=O)Nc1ccc(N(C)C(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,IC50,,,
CHEMBL1945255,CCCCCc1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1.Cl,IC50,'=',5600,nM
CHEMBL1945258,COc1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1.Cl,IC50,'=',50600,nM
CHEMBL3354212,O=C(CCCC1CC(=O)c2cc(Cl)cc(Br)c2O1)NCc1ccccc1,IC50,,,
CHEMBL2164005,O=C1CC(CCc2ccccc2)Oc2c(Br)cc(Cl)cc21,IC50,'=',6800,nM
CHEMBL3354214,Cc1noc(CCC2CC(=O)c3cc(Cl)cc(Br)c3O2)n1,IC50,'=',12200,nM
CHEMBL3427760,NC(=O)C1CCCc2c(-c3cc4ccccc4o3)n[nH]c21,IC50,'=',9000,nM
CHEMBL1797926,Cl.NCCn1c(=S)[nH]c2cc([N+](=O)[O-])ccc21,IC50,'=',5000,nM
CHEMBL3609653,CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](CNC(C)=O)C(N)=O,IC50,'=',1510,nM
CHEMBL2152577,NC(=O)c1ccccc1Nc1ccc(OCc2ccccc2)cc1,IC50,'=',74000,nM
CHEMBL4632578,Nc1cc(C(=O)Nc2cccc(C(=O)Nc3ccc(S(=O)(=O)[O-])c4cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c34)c2)cc(C(=O)Nc2cccc(C(=O)Nc3ccc(S(=O)(=O)[O-])c4cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c34)c2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,'=',2260,nM
CHEMBL4639743,O=C1N/C(=C\c2ccc(O)c(Cl)c2)C(=O)N1Cc1ccc(F)cc1,IC50,'=',37700,nM
CHEMBL3770857,Cc1cc(C)nc(SCC(=O)Nc2ncc(C(=O)Nc3cccc4ccccc34)s2)n1,IC50,'=',33000,nM
CHEMBL3771164,Cc1cc(C)nc(SC(C)C(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,IC50,'=',420,nM
CHEMBL3770983,Cc1ccnc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,IC50,'=',1450,nM
CHEMBL3769677,Cc1ccc(Cc2cnc(NC(=O)CSc3nc(C)cc(C)n3)s2)cc1,IC50,'=',4720,nM
CHEMBL1945673,CN(C)CCCCNC(=O)c1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1.Cl,IC50,'=',12400,nM
CHEMBL3601362,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(N)=S)NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(N)=O,IC50,'=',5400,nM
CHEMBL4643733,O=C(On1nnc2ccccc21)c1c[nH]c2ccccc12,IC50,'=',22100,nM
CHEMBL4643733,O=C(On1nnc2ccccc21)c1c[nH]c2ccccc12,IC50,'=',14300,nM
CHEMBL226115,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc([N+](=O)[O-])c3ncccc23)CC1,IC50,'=',35000,nM
CHEMBL1797749,O=C(Nc1cccc([N+](=O)[O-])c1)c1cccc(S(=O)(=O)N2CCCCCC2)c1,IC50,'=',15500,nM
CHEMBL3358377,COc1ccccc1NC(=O)c1cccc(-c2ccc3ccccc3c2)c1,IC50,'=',11000,nM
CHEMBL3236972,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1,IC50,'=',6100,nM
CHEMBL3237014,CC(=O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1,IC50,'=',7300,nM
CHEMBL3237017,CC(=O)c1ccc(NC(=O)c2cccc(S(=O)(=O)N(C)c3ccc(C(C)=O)cc3)c2)cc1,IC50,'=',18900,nM
CHEMBL3343523,NC(=O)c1cncc(Nc2ccc3ccccc3c2)c1,IC50,'=',4300,nM
CHEMBL4850364,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCc4ccc(CNC(=O)CCc5nc(-c6ccncc6)no5)cc4)cn1c23,IC50,'=',1.93,10^2 uM
CHEMBL4865000,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCCOCCOCCNC(=O)CCc4nc(-c5ccncc5)no4)cn1c23,IC50,'=',1.86,10^2 uM
CHEMBL1797725,O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccc2ccccc2c1,IC50,'=',8900,nM
CHEMBL3233739,Cc1ccc(-c2[nH][nH]c(=O)c2Cc2c(O)ccc3cc(Br)ccc23)cc1,IC50,'>',200000,nM
CHEMBL3354217,O=C1CC(CCCN2CCCCC2)Oc2c(Br)cc(Cl)cc21,IC50,,,
CHEMBL3354218,O=C1CC(CCc2ccc3[nH]c(=O)ccc3c2)Oc2c(Br)cc(Cl)cc21,IC50,,,
CHEMBL4063928,COc1ccccc1CCNC1CCc2c(sc3ncn(Cc4ccc(OC)c5ccccc45)c(=O)c23)C1,IC50,,,
CHEMBL4104325,COc1ccccc1CCNC1CCc2c(sc3ncn(Cc4cccc(-c5ccccc5)c4)c(=O)c23)C1,IC50,,,
CHEMBL4101402,COc1ccc(Cn2cnc3sc4c(c3c2=O)CCC(NCc2cccc(Cl)c2)C4)c2ccccc12,IC50,,,
CHEMBL4089173,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCc1ccccc1Cl)CC3,IC50,,,
CHEMBL4088565,O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(NCc1ccccc1Cl)CC3,IC50,'=',3800,nM
CHEMBL4080692,N#Cc1ccc(CNC2CCc3c(sc4ncn(Cc5ccc6ccccc6c5)c(=O)c34)C2)cc1,IC50,,,
CHEMBL4065368,COc1cccc(CNC2CCc3c(sc4ncn(Cc5ccc6ccccc6c5)c(=O)c34)C2)c1,IC50,,,
CHEMBL4064912,COc1ccc(CNC2CCc3c(sc4ncn(Cc5cccc(OC)c5)c(=O)c34)C2)cc1,IC50,,,
CHEMBL3769975,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCc1cccnc1)C3,IC50,'=',1450,nM
CHEMBL4091733,O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(NCc1ccncc1)CC3,IC50,'=',3680,nM
CHEMBL4086059,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCc1ccccn1)C3,IC50,'=',3120,nM
CHEMBL4069322,COc1cccc(Cn2cnc3sc4c(c3c2=O)CCC(NCc2cncnc2)C4)c1,IC50,,,
CHEMBL4104283,COc1ccc(CNC2CCc3c(sc4ncn(Cc5c(OC)ccc6ccccc56)c(=O)c34)C2)cn1,IC50,'=',1900,nM
CHEMBL3354199,COCCOCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,,,
CHEMBL3343656,NC(=O)c1cncc(Oc2cccc3c(NC(=O)c4cccnc4)cccc23)c1,IC50,'=',558,nM
CHEMBL3408830,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(Cc1ccccc1)CC2,IC50,'=',8200,nM
CHEMBL3408826,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(C(N)=O)CC2,IC50,'=',7800,nM
CHEMBL3408987,CCCCCCCCn1c2c(c3cc(F)ccc31)CN(C)CC2,IC50,,,
CHEMBL1255033,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)CCl)NC(=O)[C@H](C)NC(C)=O,IC50,,,
CHEMBL1254779,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)c1ccccn1)NC(=O)[C@H](C)NC(C)=O,IC50,,,
CHEMBL1254304,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C(C)(C)C)NC(=O)[C@H](C)NC(C)=O,IC50,'=',66000,nM
CHEMBL1254614,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C1=CCCCC1)NC(=O)[C@H](C)NC(C)=O,IC50,'=',129000,nM
CHEMBL3236132,NC(=O)c1ccccc1Nc1cccc(-c2cn(CCC3CCCC3)nn2)c1,IC50,'=',570,nM
CHEMBL3354196,O=C1CC(CCCO)Oc2c(Br)cc(Cl)cc21,IC50,,,
CHEMBL3408816,CCCCCCCCn1c2c(c3cc(-c4cnc(N)nc4)ccc31)CN(C(=O)OCC)CC2,IC50,,,
CHEMBL3408815,CCCCCCCCn1c2c(c3cc(-c4cnc(N)nc4)ccc31)CNCC2,IC50,'=',11800,nM
CHEMBL3358387,O=C(Nc1ccnnc1)c1cccc(-c2ccc3ccccc3c2)c1,IC50,'=',6300,nM
CHEMBL3408829,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(C)CC2,IC50,'=',6200,nM
CHEMBL3408825,Cc1cccc(-c2ccc3[nH]c4c(c3c2)CNCC4)c1,IC50,'=',100000,nM
CHEMBL3408818,CN1CCc2[nH]c3ccc(-c4ccc(S(C)(=O)=O)cc4)cc3c2C1,IC50,'>',250000,nM
CHEMBL3354208,O=C(O)CCCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,,,
CHEMBL3358382,O=C(Nc1cccnc1)c1cccc(-c2ccc3ccccc3c2)c1,IC50,'=',3300,nM
CHEMBL3354207,O=C(O)CCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,,,
CHEMBL3220459,O=C1NC(=S)NC(=O)C1=Cc1ccc(OCc2cccc3ccccc23)cc1,IC50,'=',2630.27,nM
CHEMBL490905,O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccccc1Cl,IC50,'=',9400,nM
CHEMBL1797726,O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccc(-c2ccccc2)cc1,IC50,'=',10000,nM
CHEMBL3358385,O=C(Nc1ncccn1)c1cccc(-c2ccc3ccccc3c2)c1,IC50,'=',13000,nM
CHEMBL3358388,O=C(Nc1cc[nH]n1)c1cccc(-c2ccc3ccccc3c2)c1,IC50,'=',42000,nM
CHEMBL3219565,CCOc1ccc(Cn2c(-c3ccccc3)c(Cc3ccccc3)c(=O)[nH]c2=S)cc1,IC50,'=',10000,nM
CHEMBL3408828,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(Cc1ccc(O)cc1)CC2,IC50,,,
CHEMBL3408827,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(C(C)C)CC2,IC50,'=',11200,nM
CHEMBL3408823,CCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CNCC2,IC50,'=',96000,nM
CHEMBL3408820,CCCCCCCCn1c2c(c3cc(-c4ccc(S(C)(=O)=O)cc4)ccc31)CN(C)CC2,IC50,'=',6000,nM
CHEMBL3408988,CCCCCCCCn1c2c(c3cc(F)ccc31)CN(Cc1ccc(O)cc1)CC2,IC50,,,
CHEMBL3408831,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CNCC2,IC50,'=',10100,nM
CHEMBL3408982,CCCCCCCCn1c2c(c3cc(-c4cnc(N)nc4)ccc31)CN(CCO)CC2,IC50,,,
CHEMBL1835301,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](C)C(=O)O,IC50,'=',31000,nM
CHEMBL1835299,CC(=S)NCCCC[C@H](N)C(=O)N[C@@H](C)C(=O)O,IC50,'=',2000,nM
CHEMBL1254032,,,,,
CHEMBL1835307,CC(=S)NCCCC[C@H](NC(=O)CCc1ccccc1O)C(=O)N[C@@H](C)C(=O)O,IC50,'=',53000,nM
CHEMBL3218176,NC(=O)CCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1,IC50,,,
CHEMBL412723,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCC/N=C(/C)S)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)O)[C@@H](C)O,IC50,,,
CHEMBL3885246,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=O)CI)NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(N)=O,IC50,'=',22200,nM
CHEMBL3354213,CN(C)C(=O)CCCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,,,
CHEMBL3290220,CCOC(=O)c1ccc2c(c1)nc(-c1ccc(C)cc1)n2-c1ccccc1,IC50,'=',60600,nM
CHEMBL4861333,COc1cccc(CN2CC(C(N)=O)Oc3ccccc32)c1,IC50,'=',15400,nM
CHEMBL4864198,COc1cc(CC(=O)NCc2ccc(CNC(=O)c3cn4c5c(c(N6CCN(C)CC6)c(F)cc5c3=O)OCC4C)cc2)cc(OC)c1OC,IC50,'=',9.85,10^2 uM
CHEMBL4851481,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCc4ccc(CNC(=O)c5cn6c7c(c(N8CCN(C)CC8)c(F)cc7c5=O)OCC6C)cc4)cn1c23,IC50,'=',1.86,10^2 uM
CHEMBL4866650,COc1cc(CC(=O)NCCOCCOCCNC(=O)c2cccc(-c3cccnc3)c2)cc(OC)c1OC,IC50,'=',0.97,10^2 uM
CHEMBL1795371,O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2ccccc2)cc1,IC50,'=',8700,nM
CHEMBL4873836,C#CCN1CC(C(N)=O)Oc2ccccc21,IC50,'>',60000,nM
CHEMBL4869997,CC(=O)Nc1nc(CN2CC(C(N)=O)Oc3ccccc32)cs1,IC50,'>',60000,nM
CHEMBL4857553,CNC(=O)C1CN(Cc2ccccc2)c2ccccc2O1,IC50,'>',60000,nM
CHEMBL3236998,COc1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1,IC50,'=',9600,nM
CHEMBL3222144,NC(=O)c1ccc2c(c1)CCc1cc([N+](=O)[O-])ccc1N2,IC50,'=',17600,nM
CHEMBL4850398,NC(=O)C1CN(C(=O)c2ccc(CCl)cc2)c2ccccc2O1,IC50,'>',60000,nM
CHEMBL4741089,CCC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC(C)C,IC50,'=',2200,nM
CHEMBL2152569,NC(=O)c1ccccc1Nc1cccc(C(=O)O)c1,IC50,'>',100000,nM
CHEMBL558854,COC(=O)/C=C/c1cccc(Nc2ccccc2C(N)=O)c1,IC50,'=',32000,nM
CHEMBL551010,NC(=O)c1ccccc1Nc1cccc(/C=C/C(=O)O)c1,IC50,'>',100000,nM
CHEMBL572123,NC(=O)c1ccccc1Nc1cccc(CCO)c1,IC50,'>',100000,nM
CHEMBL2152572,NC(=O)c1ccccc1Nc1ccc(Cl)cc1,IC50,'>',100000,nM
CHEMBL2152573,Cc1ccc(Nc2ccccc2C(N)=O)cc1,IC50,'=',60000,nM
CHEMBL2152600,NC(=O)c1ccccc1Nc1ccc(NC(=O)c2cccnc2)cc1,IC50,'=',38000,nM
CHEMBL2152610,NC(=O)c1ccccc1Nc1cccc(OCC2CCCCC2)c1,IC50,'=',24000,nM
CHEMBL2152616,Cc1cccc(CCOc2cccc(Nc3ccccc3C(N)=O)c2)c1,IC50,'=',1800,nM
CHEMBL2152624,NC(=O)c1ccccc1Nc1cccc(OCCc2cccc(Cl)c2)c1,IC50,'=',2000,nM
