DATABASE_ID,SMILES,DRUG_GROUPS
DB00687,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,approved; investigational
DB00688,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,approved; investigational
DB00689,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)[C@H]2SC1,approved
DB00690,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,approved; illicit; investigational
DB00692,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,approved
DB00693,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,approved
DB00695,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,approved; vet_approved
DB00700,COC(=O)C1C=C2CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,approved
DB00704,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)C1O5,approved; investigational; vet_approved
DB00705,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,approved
DB00706,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,approved; investigational
DB00708,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,approved; investigational
DB00713,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,approved; investigational
DB00714,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,approved; investigational
DB00715,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,approved; investigational
DB00716,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,approved; investigational
DB00717,C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21C,approved
DB00719,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,approved
DB00722,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,approved; investigational
DB00725,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,approved
DB00726,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,approved
DB00731,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,approved; investigational
DB00734,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,approved; investigational
DB00735,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12,approved
DB00736,COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,approved; investigational
DB00737,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,approved
DB00738,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,approved; investigational
DB00739,CC1(C)S[C@@H]2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,approved; vet_approved; withdrawn
DB00741,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,approved; vet_approved
DB00747,CN1[C@@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,approved; investigational
DB00748,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,approved
DB00749,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,approved; investigational; vet_approved
DB00757,O=C(O[C@H]1C[C@H]2CC3C[C@@H](C1)N2CC3=O)c1c[nH]c2ccccc12,approved; investigational
DB00758,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,approved
DB00760,C[C@@H](O)C1C(=O)N2C(C(=O)O)=C(S[C@@H]3CNC(C(=O)N(C)C)C3)[C@H](C)[C@H]12,approved; investigational
DB00764,C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,experimental
DB00767,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,withdrawn
DB00768,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,approved
DB00769,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,approved
DB00770,CCCCC[C@H](O)/C=C/[C@@H]1C(CCCCCCC(=O)O)C(=O)C[C@H]1O,approved; investigational
DB00771,C[N@+]12CC[C@H](CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,approved
DB00774,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,approved; investigational; withdrawn
DB00775,CCCCS(=O)(=O)NC(Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,approved
DB00777,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,approved
DB00782,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,approved
DB00783,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,approved; investigational; vet_approved
DB00786,CNC(=O)C(NC(=O)C(CC(C)C)C(O)C(O)=NO)C(C)(C)C,investigational
DB00790,CCCC(NC(C)C(=O)N1C(C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,approved
DB00795,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,approved
DB00799,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,approved; investigational
DB00800,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,approved
DB00801,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,approved; illicit; withdrawn
DB00802,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,approved; illicit
DB00804,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,approved
DB00805,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,approved
DB00806,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,approved; investigational
DB00807,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,approved; vet_approved
DB00808,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,approved
DB00809,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,approved; investigational
DB00810,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,approved; investigational
DB00812,CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,approved; vet_approved
DB00813,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,approved; illicit; investigational; vet_approved
DB00814,Cc1cnc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,approved; vet_approved
DB00817,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,approved; investigational
DB00820,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,approved; investigational
DB00823,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,approved
DB00829,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,approved; illicit; investigational; vet_approved
DB00831,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,approved; investigational
DB00833,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,approved
DB00834,CC#C[C@]1(O)CC[C@H]2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)C[C@@]21C,approved; investigational
DB00837,NC(=O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,experimental
DB00838,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)C1C(=O)CO,approved
DB00839,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,approved; investigational
DB00841,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,approved
DB00842,O=C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1O,approved
DB00843,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,approved
DB00844,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,approved
DB00846,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,approved
DB00850,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,approved
DB00857,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,approved; investigational; vet_approved
DB00858,CC1C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]32)CC1=O,illicit
DB00860,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,approved; vet_approved
DB00863,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,approved; withdrawn
DB00867,C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,approved; investigational
DB00873,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)OCCl,approved; experimental
DB00875,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,approved; investigational; withdrawn
DB00876,CCCC=c1ncc(=CC(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,approved
DB00881,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,approved; investigational
DB00886,O=C(NC1CCS[C@H]2CCCC(C(=O)O)N2C1=O)C(S)Cc1ccccc1,investigational
DB00887,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,approved
DB00889,CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1nn(C)c3ccccc13)C2,approved; investigational
DB00890,CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,approved; investigational
DB00892,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,approved; investigational
DB00894,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,approved; investigational
DB00896,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,approved
DB00897,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,approved; investigational
DB00899,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,approved
DB00902,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,approved
DB00904,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,approved; withdrawn
DB00905,CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,approved; investigational
DB00906,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,approved; investigational
DB00907,COC(=O)C1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,approved; illicit
DB00908,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,approved; investigational
DB00910,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,approved; investigational
DB00913,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,approved; illicit
DB00917,CCCCC[C@H](O)/C=C/[C@@H]1C(C/C=C\CCCC(=O)O)C(=O)C[C@H]1O,approved
DB00918,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,approved; investigational
DB00920,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,approved
DB00922,CC1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,approved; investigational
DB00924,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,approved
DB00925,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,approved
DB00929,CCCCC(C)(O)C/C=C/[C@@H]1C(CCCCCCC(=O)OC)C(=O)C[C@H]1O,approved
DB00933,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,approved; investigational
DB00934,CNCCCC12CCC(c3ccccc31)c1ccccc12,approved; investigational
DB00938,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,approved
DB00940,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,approved; investigational
DB00942,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,approved
DB00946,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,approved; investigational
DB00952,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,approved; investigational
DB00953,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,approved
DB00956,COc1ccc2c3c1OC1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,approved; illicit; investigational
DB00957,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC,approved; investigational
DB00959,CC1=C2CC(=O)C=C[C@]2(C)[C@@H]2[C@@H](C1)[C@@H]1CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@@H]2O,approved; vet_approved
DB00962,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,approved; illicit; investigational
DB00963,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,approved; withdrawn
DB00967,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,approved; investigational
DB00969,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,approved; withdrawn
DB00972,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,approved
DB00973,O=C1C(CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,approved
DB00977,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,approved
DB00978,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,approved; investigational
DB00979,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,approved
DB00981,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,approved; investigational
DB00983,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,approved; investigational
DB00986,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,approved; investigational; vet_approved
DB00990,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,approved; investigational
DB00991,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,approved
DB01000,CC1(C)S[C@@H]2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,approved
DB01002,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,approved; investigational
DB01003,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,approved
DB01006,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,approved; investigational
DB01013,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,approved
DB01014,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,approved; investigational
DB01021,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,approved; vet_approved
DB01023,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl,approved; investigational
DB01024,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,approved; investigational
DB01025,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,approved; investigational; withdrawn
DB01029,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,approved; investigational
DB01030,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,approved; investigational
DB01036,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,approved; investigational
DB01038,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,withdrawn
DB01039,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,approved
DB01044,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,approved; investigational; withdrawn
DB01046,CCCCC(F)(F)[C@@]1(O)CC[C@@H]2C(CCCCCCC(=O)O)C(=O)C[C@H]2O1,approved; investigational
DB01048,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,approved; investigational
DB01053,CC1(C)S[C@@H]2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,approved; vet_approved
DB01054,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,approved; investigational
DB01058,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,approved; investigational; vet_approved
DB01059,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,approved
DB01060,CC1(C)S[C@@H]2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,approved; vet_approved
DB01061,CC1(C)S[C@@H]2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O,approved
DB01062,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,approved; investigational
DB01063,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,approved
DB01067,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,approved; investigational
DB01068,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,approved; illicit
DB01069,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,approved; investigational
DB01071,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,experimental
DB01074,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,approved; investigational
DB01079,CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12,approved; investigational; withdrawn
DB01084,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,approved
DB01088,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,approved; investigational
DB01094,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,experimental
DB01095,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,approved
DB01096,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,approved
DB01101,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,approved; investigational
DB01102,Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1,approved
DB01104,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,approved
DB01106,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,approved; investigational
DB01108,C[C@]12CC[C@H]3[C@@H](CC[C@@]45OC4C(=O)C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,approved; investigational; vet_approved; withdrawn
DB01113,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,approved; investigational
DB01115,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],approved
DB01116,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,approved; investigational
DB01120,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1,approved
DB01128,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,approved
DB01129,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,approved; investigational
DB01132,CCc1ccc(CCOc2ccc(Cc3sc(=O)[nH]c3O)cc2)nc1,approved; investigational
DB01134,CC(C)(C)C(=O)OCC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,experimental; vet_approved
DB01136,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,approved; investigational
DB01137,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,approved; investigational
DB01138,O=c1c(CC[S+]([O-])c2ccccc2)c(O)n(-c2ccccc2)n1-c1ccccc1,approved
DB01139,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)[C@H]2SC1,approved; vet_approved
DB01140,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)[C@H]2SC1,approved; vet_approved; withdrawn
DB01142,CN(C)CCC=C1c2ccccc2COc2ccccc21,approved; investigational
DB01145,O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,approved
DB01146,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,approved; investigational
DB01147,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,approved; investigational; vet_approved
DB01148,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,approved
DB01150,CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)[C@H]2SC1,approved
DB01151,CNCCCN1c2ccccc2CCc2ccccc21,approved; investigational
DB01155,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,approved; investigational
DB01157,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,approved; investigational
DB01160,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O.NC(CO)(CO)CO,approved; vet_approved
DB01162,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,approved
DB01163,CC1(C)S[C@@H]2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,investigational; withdrawn
DB01165,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,approved
DB01166,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,approved; investigational
DB01173,Cc1ccccc1C(OCCN(C)C)c1ccccc1,approved
DB01175,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,approved
DB01176,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,approved
DB01179,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1OC,approved
DB01182,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,approved
DB01183,C=CCN1CC[C@]23c4c5ccc(O)c4OC2C(=O)CC[C@@]3(O)[C@H]1C5,approved; vet_approved
DB01184,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,approved; investigational; vet_approved
DB01185,C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,approved; illicit
DB01186,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,approved; investigational; vet_approved; withdrawn
DB01190,CCC[C@@H]1CC(C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,approved; vet_approved
DB01192,CN1CC[C@]23c4c5ccc(O)c4OC2C(=O)CC[C@@]3(O)[C@H]1C5,approved; investigational; vet_approved
DB01193,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,approved; investigational
DB01194,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,approved
DB01195,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,approved; withdrawn
DB01196,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,approved; investigational
DB01198,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,approved
DB01203,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,approved
DB01204,O=C1C=CC(=O)c2c1c(O)c1c(NCCNCCO)ccc(NCCNCCO)c1c2O,approved; investigational
DB01205,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,approved
DB01207,O=C(O)CCCCO/N=C(/c1cccnc1)c1cccc(C(F)(F)F)c1,experimental
DB01208,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,approved; investigational; withdrawn
DB01210,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,approved
DB01214,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,approved
DB01215,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,approved; illicit
DB01216,CC(C)(C)NC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,approved
DB01217,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,approved; investigational
DB01219,O=c1[nH]c(O)cn1/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,approved; investigational
DB01222,CCCC1O[C@@H]2C[C@H]3[C@@H]4CC=C5CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,approved
DB01224,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,approved
